var_name,value,margin
PY[fpd]‡Y[wpd],0.187042912346596,.
PY[fmt]‡Y[wpd],0.157346819499068,.
PY[wpd]‡Y[wpd],109.10745935100272,.
PY[wht]‡Y[wpd],0.6976307286395,.
PY[che]‡Y[wpd],0.008990028119954,.
PY→VAwht‡Y→VAwht,938.6158497414617,.
PY[com]‡Y[wht],16.95678169715446,.
PY[fbp]‡Y[wht],3.510298371181334,.
PY[con]‡Y[wht],4.050022102547137,.
PY[ote]‡Y[wht],0.012220504951289,.
PY[mch]‡Y[wht],0.519640422718511,.
PY[rnt]‡Y[wht],12.499662518168837,.
PY[fof]‡Y[wht],0.685371070209326,.
PY[tsv]‡Y[wht],0.937109010495279,.
PY[fpd]‡Y[wht],0.027908157008917,.
PY[pip]‡Y[wht],0.73132392939629,.
PY[osv]‡Y[wht],65.62407154662637,.
PY[fmt]‡Y[wht],0.010104448295951,.
PY[cep]‡Y[wht],0.14450306731687,.
PY[mot]‡Y[wht],0.337919673958788,.
PY[adm]‡Y[wht],0.026367748736181,.
PY[wht]‡Y[wht],1621.8938638269515,.
PY[wrh]‡Y[wht],0.015101271206499,.
PY[mmf]‡Y[wht],1.514357694130092,.
PY[otr]‡Y[wht],1.158781859241059,.
PY→VAwrh‡Y→VAwrh,61.50212067027821,.
PY[com]‡Y[wrh],0.121699042100536,.
PY[con]‡Y[wrh],0.063183820781557,.
PY[rnt]‡Y[wrh],0.008043500496459,.
PY[tsv]‡Y[wrh],0.393868693430926,.
PY[trk]‡Y[wrh],1.765779323535926,.
PY[wrh]‡Y[wrh],135.53149602756648,.
PY[otr]‡Y[wrh],0.421364082457563,.
PY→VAott‡Y→VAott,456.9632787002907,.
PY[res]‡Y[ott],16.8455000905749,.
PY[com]‡Y[ott],1.391758261774286,.
PY[amb]‡Y[ott],0.496526487969978,.
PY[fbp]‡Y[ott],0.048032171643606,.
PY[rec]‡Y[ott],0.268072513723653,.
PY[con]‡Y[ott],6.356527447468072,.
PY[agr]‡Y[ott],0.190074505141188,.
PY[brd]‡Y[ott],0.066178659670073,.
PY[bnk]‡Y[ott],0.253953378767958,.
PY[edu]‡Y[ott],0.191503852292505,.
PY[rnt]‡Y[ott],3.862555572853178,.
PY[tsv]‡Y[ott],5.452043322000995,.
PY[mov]‡Y[ott],0.909770073483814,.
PY[pri]‡Y[ott],0.033170346091948,.
PY[osv]‡Y[ott],16.482796618310438,.
PY[adm]‡Y[ott],1.925414854316482,.
PY[alt]‡Y[ott],0.282271197507984,.
PY[wrh]‡Y[ott],0.047331404112468,.
PY[ott]‡Y[ott],820.6916097802441,.
PY[mmf]‡Y[ott],2.176294225302256,.
PY[otr]‡Y[ott],3.465077312827932,.
PY→VAche‡Y→VAche,344.2925970286154,.
PY[ppd]‡Y[che],0.226609047398475,.
PY[com]‡Y[che],0.543415086520206,.
PY[fbp]‡Y[che],7.956677100597287,.
PY[con]‡Y[che],0.122650481774035,.
PY[eec]‡Y[che],0.011000908633251,.
PY[tex]‡Y[che],0.006935092406689,.
PY[nmp]‡Y[che],0.015893752920542,.
PY[mch]‡Y[che],0.214827468561316,.
PY[pla]‡Y[che],3.195399107160302,.
PY[tsv]‡Y[che],48.82008416090854,.
PY[fmt]‡Y[che],0.034154172993555,.
PY[pet]‡Y[che],7.669865875155197,.
PY[cep]‡Y[che],1.160189985245953,.
PY[mot]‡Y[che],0.001999642111553,.
PY[pmt]‡Y[che],0.028367671938442,.
PY[wht]‡Y[che],6.037662244739637,.
PY[che]‡Y[che],705.904326883108,.
PY[mmf]‡Y[che],0.848027981793425,.
PY[min]‡Y[che],0.002973012833094,.
PY→VAair‡Y→VAair,113.87319666296843,.
PY[com]‡Y[air],0.101551471506657,.
PY[amb]‡Y[air],0.054161666214722,.
PY[con]‡Y[air],0.033132092208166,.
PY[rnt]‡Y[air],0.083056897192215,.
PY[fof]‡Y[air],0.922836903067937,.
PY[tsv]‡Y[air],1.94673262753466,.
PY[wht]‡Y[air],0.015236411317397,.
PY[air]‡Y[air],192.95613730608574,.
PY[otr]‡Y[air],0.484098887386062,.
PY→VAmmf‡Y→VAmmf,89.32604481059231,.
PY[ppd]‡Y[mmf],0.061906204054626,.
PY[com]‡Y[mmf],0.481280496399353,.
PY[con]‡Y[mmf],0.826294890249528,.
PY[eec]‡Y[mmf],0.019975079180245,.
PY[tex]‡Y[mmf],0.030671337506181,.
PY[nmp]‡Y[mmf],0.031744993136014,.
PY[ote]‡Y[mmf],0.065723896029572,.
PY[mch]‡Y[mmf],0.316324556449001,.
PY[pla]‡Y[mmf],0.57478250340981,.
PY[tsv]‡Y[mmf],13.063010955543705,.
PY[fpd]‡Y[mmf],0.155348639663964,.
PY[pri]‡Y[mmf],0.186555646170947,.
PY[fmt]‡Y[mmf],0.276884872998244,.
PY[pet]‡Y[mmf],0.079110576109482,.
PY[cep]‡Y[mmf],0.152427104848358,.
PY[mot]‡Y[mmf],0.010983237588561,.
PY[alt]‡Y[mmf],0.003945516247416,.
PY[pmt]‡Y[mmf],0.017000674407596,.
PY[wpd]‡Y[mmf],0.017853526388303,.
PY[wht]‡Y[mmf],3.922647147445796,.
PY[che]‡Y[mmf],0.121202568449966,.
PY[mmf]‡Y[mmf],137.01232141062223,.
PY→VAotr‡Y→VAotr,113.15975413884186,.
PY[res]‡Y[otr],0.066745393559699,.
PY[com]‡Y[otr],0.301056400300194,.
PY[con]‡Y[otr],0.084364711940851,.
PY[fbt]‡Y[otr],0.007643850219856,.
PY[ins]‡Y[otr],0.087683023715358,.
PY[rnt]‡Y[otr],0.075729784527549,.
PY[tsv]‡Y[otr],0.795112970117829,.
PY[grd]‡Y[otr],0.397833805700792,.
PY[osv]‡Y[otr],1.120736572081048,.
PY[adm]‡Y[otr],0.087565986519312,.
PY[trk]‡Y[otr],1.529485059435345,.
PY[wtt]‡Y[otr],1.589440104161292,.
PY[wht]‡Y[otr],0.075595753931657,.
PY[wrh]‡Y[otr],1.413963927390666,.
PY[air]‡Y[otr],0.236098629396811,.
PY[otr]‡Y[otr],221.23667233263043,.
PY→VAmin‡Y→VAmin,51.54311687423136,.
PY[con]‡Y[min],9.750050804803992,.
PY[nmp]‡Y[min],0.390567070710364,.
PY[tsv]‡Y[min],0.109831820609079,.
PY[smn]‡Y[min],7.247730135119428,.
PY[pet]‡Y[min],0.100317818360511,.
PY[wht]‡Y[min],0.233645872553465,.
PY[che]‡Y[min],2.503033995393982,.
PY[min]‡Y[min],82.24740605979267,.
PM[trn]‡MS[trn],441.3846705070387,.
PM[trd]‡MS[trd],2963.507437939073,.
PA→dmppd‡A→dmppd,200.45504974151254,.
PA[ppd]‡A[ppd],236.98893809296428,.
PFX‡A[ppd],25.236354469951927,.
PA→dmres‡A→dmres,899.5820490467306,.
PA[res]‡A[res],959.3045443379604,.
PFX‡A[res],2.737975046088426,.
PA→dmcom‡A→dmcom,551.3467288232512,.
PA[com]‡A[com],525.364047723465,.
PFX‡A[com],30.028690122967934,.
PA→dmamb‡A→dmamb,1092.9338187157527,.
PA[amb]‡A[amb],1093.3804231033378,.
PFX‡A[amb],0.086340462295902,.
PA→dmfbp‡A→dmfbp,1023.0087100640889,.
PA[fbp]‡A[fbp],1515.6565304637681,.
PFX‡A[fbp],78.90486235259054,.
PA→dmrec‡A→dmrec,195.091973457122,.
PA[rec]‡A[rec],204.69323740461135,.
PFX‡A[rec],-0.0,.
PA→dmcon‡A→dmcon,1659.5514282026343,.
PA[con]‡A[con],1661.3920514916633,.
PFX‡A[con],0.101232455262046,.
PA→dmagr‡A→dmagr,437.3470092121149,.
PA[agr]‡A[agr],516.0564579094938,.
PFX‡A[agr],62.50079718347071,.
PA→dmeec‡A→dmeec,218.72848893455705,.
PA[eec]‡A[eec],298.23241759928914,.
PFX‡A[eec],38.843529093277354,.
PA→dmfnd‡A→dmfnd,380.8981292275339,.
PA[fnd]‡A[fnd],380.8981292909027,.
PFX‡A[fnd],-0.0,.
PA→dmpub‡A→dmpub,283.62932769959286,.
PA[pub]‡A[pub],348.824378509629,.
PFX‡A[pub],45.1944242872721,.
PA→dmhou‡A→dmhou,2073.319161566053,.
PA[hou]‡A[hou],2035.1123578220004,.
PFX‡A[hou],-0.0,.
PA→dmins‡A→dmins,1175.0784228367897,.
PA[ins]‡A[ins],1174.5237316294695,.
PFX‡A[ins],19.661201299465866,.
PA→dmtex‡A→dmtex,78.37671088873438,.
PA[tex]‡A[tex],145.347236778409,.
PFX‡A[tex],11.575947409716113,.
PA→dmleg‡A→dmleg,346.8515845486575,.
PA[leg]‡A[leg],348.4691593144521,.
PFX‡A[leg],14.060520775858969,.
PA→dmfen‡A→dmfen,71.18936835277334,.
PA[fen]‡A[fen],70.4845664813962,.
PFX‡A[fen],0.704792214166661,.
PA→dmuti‡A→dmuti,626.6268675968898,.
PA[uti]‡A[uti],652.0328586374485,.
PFX‡A[uti],4.102691090717754,.
PA→dmnmp‡A→dmnmp,149.46250580766105,.
PA[nmp]‡A[nmp],214.1163284720174,.
PFX‡A[nmp],11.53360655171483,.
PA→dmbrd‡A→dmbrd,683.5780576312517,.
PA[brd]‡A[brd],706.80212349292,.
PFX‡A[brd],13.25188709335988,.
PA→dmbnk‡A→dmbnk,852.5970400902228,.
PA[bnk]‡A[bnk],792.5549760660751,.
PFX‡A[bnk],59.49540215416799,.
PA→dmore‡A→dmore,1259.2927610300594,.
PA[ore]‡A[ore],1255.2026912322415,.
PFX‡A[ore],3.33831076878706,.
PA→dmedu‡A→dmedu,394.99498472224343,.
PA[edu]‡A[edu],392.71590307066515,.
PFX‡A[edu],2.55164828767052,.
PA→dmote‡A→dmote,367.1884108010442,.
PA[ote]‡A[ote],276.94386788311505,.
PFX‡A[ote],123.92695745754487,.
PA→dmman‡A→dmman,582.277440817851,.
PA[man]‡A[man],579.5273351134049,.
PFX‡A[man],4.260001734790682,.
PA→dmmch‡A→dmmch,510.6207282450929,.
PA[mch]‡A[mch],586.9174971521296,.
PFX‡A[mch],126.5136829559429,.
PA→dmdat‡A→dmdat,250.8868144232419,.
PA[dat]‡A[dat],245.6201139296504,.
PFX‡A[dat],6.102763787791768,.
PA→dmamd‡A→dmamd,211.2745267796775,.
PA[amd]‡A[amd],229.58782410846285,.
PFX‡A[amd],-0.0,.
PA→dmoil‡A→dmoil,379.0045319905271,.
PA[oil]‡A[oil],411.26560536408454,.
PFX‡A[oil],42.452083803211416,.
PA→dmhos‡A→dmhos,1074.077532548392,.
PA[hos]‡A[hos],1073.1106749291348,.
PFX‡A[hos],2.721365574002722,.
PA→dmrnt‡A→dmrnt,433.20593682611127,.
PA[rnt]‡A[rnt],368.09571314038743,.
PFX‡A[rnt],81.81674943171168,.
PA→dmpla‡A→dmpla,282.69766246338844,.
PA[pla]‡A[pla],362.20279478802297,.
PFX‡A[pla],30.30497521065977,.
PA→dmfof‡A→dmfof,83.81148871097996,.
PA[fof]‡A[fof],92.1024335901605,.
PFX‡A[fof],8.047177736684137,.
PA→dmfin‡A→dmfin,183.45723786143338,.
PA[fin]‡A[fin],183.49513359554552,.
PFX‡A[fin],-0.0,.
PA→dmtsv‡A→dmtsv,2138.183822596238,.
PA[tsv]‡A[tsv],1988.87361054524,.
PFX‡A[tsv],154.37925220867123,.
PA→dmnrs‡A→dmnrs,242.74374949453497,.
PA[nrs]‡A[nrs],245.65833326174595,.
PFX‡A[nrs],-0.0,.
PA→dmsec‡A→dmsec,584.3720322307964,.
PA[sec]‡A[sec],514.0868103884454,.
PFX‡A[sec],71.58985867616519,.
PA→dmart‡A→dmart,170.5885247102431,.
PA[art]‡A[art],174.63209662610353,.
PFX‡A[art],1.529341319428417,.
PA→dmmov‡A→dmmov,154.70826516747033,.
PA[mov]‡A[mov],146.42179670834398,.
PFX‡A[mov],22.906384818231857,.
PA→dmfpd‡A→dmfpd,115.16023404171312,.
PA[fpd]‡A[fpd],221.26364265503742,.
PFX‡A[fpd],4.878830113120234,.
PA→dmslg‡A→dmslg,1744.2313598325336,.
PA[slg]‡A[slg],1744.2313602072281,.
PFX‡A[slg],-0.0,.
PA→dmpri‡A→dmpri,73.71054019522234,.
PA[pri]‡A[pri],89.27749592450743,.
PFX‡A[pri],2.349315423512216,.
PA→dmgrd‡A→dmgrd,92.1405807462641,.
PA[grd]‡A[grd],93.1481824841404,.
PFX‡A[grd],-0.0,.
PA→dmpip‡A→dmpip,0.551520281100248,.
PA[pip]‡A[pip],0.379117207712209,.
PFX‡A[pip],0.252135654571369,.
PA→dmsle‡A→dmsle,104.17603153261643,.
PA[sle]‡A[sle],104.17603153261146,.
PFX‡A[sle],-0.0,.
PA→dmosv‡A→dmosv,848.4261255674661,.
PA[osv]‡A[osv],868.4631281908645,.
PFX‡A[osv],0.074928207939335,.
PA→dmtrn‡A→dmtrn,10.81815104416306,.
PA[trn]‡A[trn],7.917744414872939,.
PFX‡A[trn],1.393023333957066,.
PA→dmsmn‡A→dmsmn,127.33740589732474,.
PA[smn]‡A[smn],124.24842250746528,.
PFX‡A[smn],3.088822192829986,.
PA→dmfmt‡A→dmfmt,394.64889666615954,.
PA[fmt]‡A[fmt],477.0871533323746,.
PFX‡A[fmt],41.4613552523892,.
PA→dmpet‡A→dmpet,581.3082191526549,.
PA[pet]‡A[pet],753.4065211852053,.
PFX‡A[pet],103.88064553877146,.
PA→dmcep‡A→dmcep,629.9225032573605,.
PA[cep]‡A[cep],754.5504912392819,.
PFX‡A[cep],120.8417328598543,.
PA→dmwst‡A→dmwst,115.98816925484236,.
PA[wst]‡A[wst],117.57586648716537,.
PFX‡A[wst],0.158776389827206,.
PA→dmmot‡A→dmmot,984.4256648840599,.
PA[mot]‡A[mot],1115.454509319565,.
PFX‡A[mot],124.61982202033064,.
PA→dmadm‡A→dmadm,925.3246118316317,.
PA[adm]‡A[adm],929.230785551299,.
PFX‡A[adm],2.434448972489668,.
PA→dmsoc‡A→dmsoc,210.44815182109917,.
PA[soc]‡A[soc],211.26386945442744,.
PFX‡A[soc],-0.0,.
PA→dmalt‡A→dmalt,161.14446946536236,.
PA[alt]‡A[alt],428.6297273193818,.
PFX‡A[alt],6.846149308857534,.
PA→dmpmt‡A→dmpmt,288.76899206593725,.
PA[pmt]‡A[pmt],306.43109396146417,.
PFX‡A[pmt],34.042774459575284,.
PA→dmtrk‡A→dmtrk,38.93486601552289,.
PA[trk]‡A[trk],37.62849787067983,.
PFX‡A[trk],1.70112622767987,.
PA→dmfdd‡A→dmfdd,598.3210025801488,.
PA[fdd]‡A[fdd],598.3210028807162,.
PFX‡A[fdd],-0.0,.
PA→dmwtt‡A→dmwtt,29.54504183966175,.
PA[wtt]‡A[wtt],24.69164741764358,.
PFX‡A[wtt],5.02542132458218,.
PA→dmwpd‡A→dmwpd,132.07866966677352,.
PA[wpd]‡A[wpd],169.41569762970994,.
PFX‡A[wpd],7.168394526603876,.
PA→dmwht‡A→dmwht,103.41824526549047,.
PA[wht]‡A[wht],101.03776314892653,.
PFX‡A[wht],2.380478843548264,.
PA→dmwrh‡A→dmwrh,141.9523582018823,.
PA[wrh]‡A[wrh],141.9547739395092,.
PFX‡A[wrh],0.1674146802376,.
PA→dmott‡A→dmott,7.216437004939635,.
PA[ott]‡A[ott],7.216437004939634,.
PFX‡A[ott],-0.0,.
PA→dmche‡A→dmche,987.3504325125423,.
PA[che]‡A[che],1315.1123434713732,.
PFX‡A[che],186.06299128572743,.
PA→dmair‡A→dmair,229.729126159709,.
PA[air]‡A[air],206.66958616897682,.
PFX‡A[air],44.21252270744895,.
PA→dmmmf‡A→dmmmf,241.06080690822728,.
PA[mmf]‡A[mmf],432.74635951241675,.
PFX‡A[mmf],45.75691760915946,.
PA→dmotr‡A→dmotr,244.28304033905755,.
PA[otr]‡A[otr],234.21910366990653,.
PFX‡A[otr],10.401128213729852,.
PA→dmmin‡A→dmmin,85.2141079093046,.
PA[min]‡A[min],110.64905885653425,.
PFX‡A[min],17.776246080961453,.
PVA[compen]†Y→VAppd,30.286156030172936,.
PVA[surplus]†Y→VAppd,23.973838934587132,.
PA[ppd]†Y[ppd],43.89705147663302,.
PA[res]†Y[ppd],0.162683352492626,.
PA[com]†Y[ppd],0.19711995301608,.
PA[fbp]†Y[ppd],1.666459577449756,.
PA[rec]†Y[ppd],0.005116405256481,.
PA[con]†Y[ppd],0.66866883878163,.
PA[eec]†Y[ppd],0.454946852684452,.
PA[pub]†Y[ppd],0.004118026386221,.
PA[ins]†Y[ppd],0.234656299181075,.
PA[tex]†Y[ppd],4.020156968987396,.
PA[leg]†Y[ppd],0.961715857809401,.
PA[uti]†Y[ppd],5.278892280315332,.
PA[nmp]†Y[ppd],0.531941872511472,.
PA[brd]†Y[ppd],0.235688181330686,.
PA[bnk]†Y[ppd],0.246231310689421,.
PA[ore]†Y[ppd],0.815942639624052,.
PA[man]†Y[ppd],3.18347487582064,.
PA[mch]†Y[ppd],0.871913527154359,.
PA[dat]†Y[ppd],0.61209223251484,.
PA[amd]†Y[ppd],0.10831901320786,.
PA[rnt]†Y[ppd],0.735207906371551,.
PA[pla]†Y[ppd],3.588252767227372,.
PA[fof]†Y[ppd],7.720965776961316,.
PA[tsv]†Y[ppd],3.530936490375714,.
PA[sec]†Y[ppd],0.022929533754824,.
PA[art]†Y[ppd],0.028606855244103,.
PA[fpd]†Y[ppd],0.00103448348778,.
PA[grd]†Y[ppd],0.044984768884518,.
PA[sle]†Y[ppd],0.157492801446587,.
PA[osv]†Y[ppd],1.456999167579298,.
PA[fmt]†Y[ppd],5.853288784881598,.
PA[pet]†Y[ppd],1.753805225341555,.
PA[cep]†Y[ppd],0.965488675231017,.
PA[wst]†Y[ppd],0.31049099405559,.
PA[mot]†Y[ppd],1.41736116987939,.
PA[adm]†Y[ppd],1.61786653017747,.
PA[pmt]†Y[ppd],0.722222165907262,.
PA[trk]†Y[ppd],0.169376996999542,.
PA[wpd]†Y[ppd],7.191215382524775,.
PA[wht]†Y[ppd],1.22777260223482,.
PA[wrh]†Y[ppd],3.655915384717998,.
PA[che]†Y[ppd],14.973628448486178,.
PA[air]†Y[ppd],0.146589943608781,.
PA[mmf]†Y[ppd],0.001033938871211,.
PA[otr]†Y[ppd],0.43101608341575,.
PA[min]†Y[ppd],1.690946977871722,.
PY→VAppd†Y[ppd],54.25976831296322,.
PVA[compen]†Y→VAres,297.5246697618213,.
PVA[surplus]†Y→VAres,89.31277564027634,.
PA[ppd]†Y[res],4.151402590942008,.
PA[res]†Y[res],4.07899037224562,.
PA[com]†Y[res],2.267768371626052,.
PA[fbp]†Y[res],76.99743391377116,.
PA[rec]†Y[res],0.301550714917718,.
PA[con]†Y[res],1.892807082531688,.
PA[agr]†Y[res],2.893790578402176,.
PA[eec]†Y[res],0.763944590530227,.
PA[pub]†Y[res],0.101813441106484,.
PA[ins]†Y[res],3.713522596550886,.
PA[tex]†Y[res],0.378690680396188,.
PA[leg]†Y[res],2.582658291098046,.
PA[fen]†Y[res],3.039222181659152,.
PA[uti]†Y[res],19.631959699098076,.
PA[nmp]†Y[res],3.183792812212684,.
PA[brd]†Y[res],4.957273331101336,.
PA[bnk]†Y[res],2.549851484895334,.
PA[ore]†Y[res],69.04413398965396,.
PA[man]†Y[res],60.14134450398009,.
PA[mch]†Y[res],0.82955502483185,.
PA[dat]†Y[res],3.67623199973724,.
PA[amd]†Y[res],1.574674352229897,.
PA[rnt]†Y[res],7.685486545779036,.
PA[pla]†Y[res],8.58917512397746,.
PA[fof]†Y[res],4.46428200676276,.
PA[tsv]†Y[res],30.634114308933903,.
PA[sec]†Y[res],2.752824385579672,.
PA[art]†Y[res],1.73538894949615,.
PA[mov]†Y[res],2.14821595231333,.
PA[fpd]†Y[res],0.380887761907017,.
PA[pri]†Y[res],0.712544206795656,.
PA[grd]†Y[res],0.532495820088694,.
PA[sle]†Y[res],1.471810284089103,.
PA[osv]†Y[res],11.017299330701638,.
PA[fmt]†Y[res],3.853998034736588,.
PA[pet]†Y[res],3.510953482900985,.
PA[cep]†Y[res],0.125982074220142,.
PA[wst]†Y[res],2.871369360518974,.
PA[mot]†Y[res],0.842955201128161,.
PA[adm]†Y[res],12.811595801448597,.
PA[alt]†Y[res],0.150059621916709,.
PA[pmt]†Y[res],0.142168628948666,.
PA[trk]†Y[res],0.106505143454332,.
PA[wpd]†Y[res],1.121609565689399,.
PA[wht]†Y[res],0.054696615470328,.
PA[wrh]†Y[res],1.254718975892622,.
PA[che]†Y[res],1.169152294022676,.
PA[air]†Y[res],1.286212578083643,.
PA[mmf]†Y[res],0.771490452208658,.
PA[otr]†Y[res],0.439833475677402,.
PA[min]†Y[res],0.493866992154123,.
PY→VAres†Y[res],386.83516295430803,.
PVA[compen]†Y→VAcom,264.4333821906007,.
PVA[surplus]†Y→VAcom,52.07514774328916,.
PA[ppd]†Y[com],0.437665884730644,.
PA[res]†Y[com],3.62354569291697,.
PA[com]†Y[com],6.170032696868041,.
PA[rec]†Y[com],0.118554606416538,.
PA[con]†Y[com],0.036195002169033,.
PA[agr]†Y[com],0.001011199958314,.
PA[eec]†Y[com],1.703051716851427,.
PA[pub]†Y[com],0.903766567912332,.
PA[ins]†Y[com],1.140897595582977,.
PA[leg]†Y[com],4.270015537019142,.
PA[fen]†Y[com],0.178944499937416,.
PA[uti]†Y[com],0.290977443298454,.
PA[nmp]†Y[com],0.101231686848761,.
PA[brd]†Y[com],3.776470822364882,.
PA[bnk]†Y[com],3.237453915071912,.
PA[ore]†Y[com],5.944570130513436,.
PA[edu]†Y[com],0.064338720275275,.
PA[man]†Y[com],5.460743778658045,.
PA[mch]†Y[com],1.544556669926722,.
PA[dat]†Y[com],2.678211452916222,.
PA[amd]†Y[com],2.813249782772714,.
PA[rnt]†Y[com],2.419137176635544,.
PA[pla]†Y[com],0.892006285243842,.
PA[tsv]†Y[com],24.177719535819904,.
PA[sec]†Y[com],0.422649851617773,.
PA[art]†Y[com],0.459417290872336,.
PA[mov]†Y[com],0.014048121379609,.
PA[fpd]†Y[com],0.001015908015802,.
PA[pri]†Y[com],0.253331545509927,.
PA[grd]†Y[com],0.973688294419466,.
PA[sle]†Y[com],0.175717830591175,.
PA[osv]†Y[com],0.883153012804222,.
PA[trn]†Y[com],0.015554900403894,.
PA[fmt]†Y[com],1.2651904012102,.
PA[pet]†Y[com],0.831368519749564,.
PA[cep]†Y[com],6.858795388474083,.
PA[wst]†Y[com],0.131804893070028,.
PA[mot]†Y[com],0.050499285122737,.
PA[adm]†Y[com],27.018834746417642,.
PA[pmt]†Y[com],0.001888806951157,.
PA[trk]†Y[com],0.03183574677501,.
PA[wpd]†Y[com],0.020248413881783,.
PA[wht]†Y[com],0.10868751956154,.
PA[wrh]†Y[com],0.110163809149849,.
PA[che]†Y[com],0.199634706113393,.
PA[air]†Y[com],2.470551211955438,.
PA[mmf]†Y[com],0.02233716978192,.
PA[otr]†Y[com],0.438108147548278,.
PY→VAcom†Y[com],316.52277849176284,.
PVA[compen]†Y→VAamb,544.2938801741664,.
PVA[surplus]†Y→VAamb,158.81805488134248,.
PA[ppd]†Y[amb],1.750298912693358,.
PA[res]†Y[amb],22.270974509856956,.
PA[com]†Y[amb],6.200957177274377,.
PA[amb]†Y[amb],17.237561412600204,.
PA[fbp]†Y[amb],0.0211296962159,.
PA[rec]†Y[amb],0.248559138848134,.
PA[con]†Y[amb],0.386592092027019,.
PA[eec]†Y[amb],0.031131515378356,.
PA[pub]†Y[amb],2.010916147824151,.
PA[ins]†Y[amb],6.692690671742067,.
PA[tex]†Y[amb],0.08273321813399,.
PA[leg]†Y[amb],5.340907893175651,.
PA[fen]†Y[amb],0.871121575715785,.
PA[uti]†Y[amb],3.19792265249423,.
PA[nmp]†Y[amb],3.850377730299335,.
PA[brd]†Y[amb],6.189434976728772,.
PA[bnk]†Y[amb],10.196283957200153,.
PA[ore]†Y[amb],51.431516675550846,.
PA[edu]†Y[amb],0.000998862414211,.
PA[man]†Y[amb],24.49555854694662,.
PA[mch]†Y[amb],0.811526574711855,.
PA[dat]†Y[amb],1.952395207235258,.
PA[amd]†Y[amb],4.032170479432508,.
PA[oil]†Y[amb],0.000998674732449,.
PA[rnt]†Y[amb],5.142724625302523,.
PA[pla]†Y[amb],10.137169070711783,.
PA[tsv]†Y[amb],32.972820506976134,.
PA[sec]†Y[amb],1.566682159839248,.
PA[art]†Y[amb],0.823211467068879,.
PA[mov]†Y[amb],0.030905958741288,.
PA[fpd]†Y[amb],0.410825427615839,.
PA[pri]†Y[amb],2.068813879383855,.
PA[grd]†Y[amb],1.885954535393398,.
PA[sle]†Y[amb],0.715301676215166,.
PA[osv]†Y[amb],6.594339879383988,.
PA[trn]†Y[amb],0.010305210718698,.
PA[fmt]†Y[amb],0.408018424504647,.
PA[pet]†Y[amb],1.265411016688375,.
PA[cep]†Y[amb],11.762854636850523,.
PA[wst]†Y[amb],2.129304654718669,.
PA[mot]†Y[amb],0.483694098715942,.
PA[adm]†Y[amb],31.42446125774505,.
PA[alt]†Y[amb],0.125279193554857,.
PA[pmt]†Y[amb],0.101294786574019,.
PA[trk]†Y[amb],0.117356062584465,.
PA[wpd]†Y[amb],0.389302390219572,.
PA[wht]†Y[amb],0.248287786206818,.
PA[wrh]†Y[amb],0.643696167273138,.
PA[che]†Y[amb],40.15428579688726,.
PA[air]†Y[amb],3.577236096972456,.
PA[mmf]†Y[amb],24.112628647210364,.
PA[otr]†Y[amb],1.750985982370672,.
PY→VAamb†Y[amb],703.0993816550583,.
PVA[compen]†Y→VAfbp,113.04047130155726,.
PVA[surplus]†Y→VAfbp,123.94634941086848,.
PA[ppd]†Y[fbp],32.60691899469886,.
PA[res]†Y[fbp],0.690686553688627,.
PA[com]†Y[fbp],0.847146460536666,.
PA[fbp]†Y[fbp],199.578102567917,.
PA[rec]†Y[fbp],0.01987813760254,.
PA[con]†Y[fbp],1.240294921891222,.
PA[agr]†Y[fbp],263.3734418183351,.
PA[eec]†Y[fbp],0.980920911847288,.
PA[pub]†Y[fbp],0.006000795824222,.
PA[ins]†Y[fbp],2.301797175831047,.
PA[tex]†Y[fbp],0.189872963000814,.
PA[leg]†Y[fbp],1.172021164501614,.
PA[uti]†Y[fbp],8.324511333948774,.
PA[nmp]†Y[fbp],6.397728636000775,.
PA[brd]†Y[fbp],1.018668878531701,.
PA[bnk]†Y[fbp],2.57897398564981,.
PA[ore]†Y[fbp],3.11038730552295,.
PA[man]†Y[fbp],28.09051697364582,.
PA[mch]†Y[fbp],4.944206186334939,.
PA[dat]†Y[fbp],1.043293030420939,.
PA[amd]†Y[fbp],0.452582435998463,.
PA[rnt]†Y[fbp],3.27971716201767,.
PA[pla]†Y[fbp],24.570534739893464,.
PA[fof]†Y[fbp],9.405264546824872,.
PA[tsv]†Y[fbp],12.214685055046512,.
PA[sec]†Y[fbp],0.156745356182256,.
PA[art]†Y[fbp],0.111137724451077,.
PA[pri]†Y[fbp],0.11282996956838,.
PA[grd]†Y[fbp],0.187678683916644,.
PA[sle]†Y[fbp],0.655583540250509,.
PA[osv]†Y[fbp],2.47416781052604,.
PA[fmt]†Y[fbp],16.331836022567842,.
PA[pet]†Y[fbp],3.79067523190434,.
PA[cep]†Y[fbp],2.64582399752798,.
PA[wst]†Y[fbp],1.288979053234839,.
PA[mot]†Y[fbp],3.645051854514542,.
PA[adm]†Y[fbp],3.926224450400306,.
PA[alt]†Y[fbp],0.021125865378918,.
PA[pmt]†Y[fbp],5.24864819270417,.
PA[trk]†Y[fbp],0.11584279221896,.
PA[wpd]†Y[fbp],0.570927093992328,.
PA[wht]†Y[fbp],3.364663438268104,.
PA[wrh]†Y[fbp],4.022530589836519,.
PA[che]†Y[fbp],10.706553884335124,.
PA[air]†Y[fbp],0.620863913416581,.
PA[mmf]†Y[fbp],0.036163142200826,.
