var_name,value,margin
PA→dmpip,1.085449463137358,0.0
PA→dmsle,1.056939547385836,0.0
PA→dmosv,1.077741772809011,0.0
PA→dmtrn,1.063597840261961,0.0
PA→dmsmn,1.069557041723908,0.0
PA→dmfmt,1.068676743446999,0.0
PA→dmpet,1.053701105129852,0.0
PA→dmcep,1.080625946315264,0.0
PA→dmwst,1.071182877772175,0.0
PA→dmmot,1.055353152498011,0.0
PA→dmadm,1.077790085066232,0.0
PA→dmsoc,1.076181724678184,0.0
PA→dmalt,0.953063792791302,0.0
PA→dmpmt,1.066509285055925,0.0
PA→dmtrk,1.054141786641788,0.0
PA→dmfdd,1.078926545424539,0.0
PA→dmwtt,1.059130009597289,0.0
PA→dmwpd,1.06474766415887,0.0
PA→dmwht,1.078474334006121,0.0
PA→dmwrh,1.07266480814155,0.0
PA→dmott,1.078772660526133,0.0
PA→dmche,1.064855908731078,0.0
PA→dmair,1.057510724458315,0.0
PA→dmmmf,1.068325133993064,0.0
PA→dmotr,1.065032704836988,0.0
PA→dmmin,1.064970997105889,0.0
RA,13775.763249994821,.
