yr,i,Value
2004,rec,0.031846689
2004,con,0.000860029
2004,agr,-0.02460106
2004,eec,0.028815138
2004,pub,0.01906755
2004,hou,-0.023110015
2004,ins,0.021903507
2004,tex,0.035336781
2004,leg,0.073573482
2004,uti,0.053020041
2004,nmp,0.020465175
2004,brd,0.061113604
2004,bnk,0.000180461
2004,ore,-0.001646189
2004,edu,0.000451381
2004,ote,0.011050915
2004,man,0.002114535
2004,mch,0.019331963
2004,dat,0.006807418
2004,amd,0.066681711
2004,oil,0.021463203
2004,hos,0.001318006
2004,rnt,0.029413842
2004,pla,0.02157303
2004,fof,0.006466979
2004,tsv,0.002870805
2004,nrs,0.005160654
2004,sec,0.00371487
2004,art,0.041297326
2004,mov,0.020194545
2004,fpd,0.037041906
2004,pri,0.008326328
2004,grd,0.001599407
2004,pip,0.071428571
2004,osv,0.0206175
2004,trn,-0.262911796
2004,fmt,0.014120695
2004,pet,0.152752334
2004,cep,0.015967028
2004,wst,0.010001259
2004,mot,0.02359044
2004,adm,0.006551568
2004,soc,0.003425395
2004,alt,0.052204984
2004,pmt,0.003582395
2004,trk,0.008032129
2004,wtt,-0.050649695
2004,wpd,0.017214036
2004,wht,0.000599585
2004,wrh,0.000588836
2004,che,0.016308366
2004,air,0.097173325
2004,mmf,0.03167514
2004,otr,0.001543883
2004,min,0.028885693
2005,ppd,0.011999357
2005,res,0.06057337
2005,com,0.005457914
2005,amb,0.000764308
2005,fbp,0.059919077
2005,rec,0.033062998
2005,con,0.000899642
2005,agr,-0.054238497
2005,eec,0.028939096
2005,pub,0.019746102
2005,hou,-0.023862758
2005,ins,0.020701933
2005,tex,0.036411683
2005,leg,0.094414798
2005,uti,0.049231517
2005,nmp,0.020848242
2005,brd,0.061347712
2005,bnk,8.24602E-05
2005,ore,-0.003098237
2005,edu,0.000404511
2005,ote,0.010787337
2005,man,0.002199555
2005,mch,0.017797772
2005,dat,0.006873512
2005,amd,0.068404084
2005,oil,0.021231553
2005,hos,0.001677808
2005,rnt,0.031073893
2005,pla,0.021425453
2005,fof,0.007510669
2005,tsv,0.002740943
2005,nrs,0.007256086
2005,sec,0.00454529
2005,art,0.041598468
2005,mov,0.02088227
2005,fpd,0.037407116
2005,pri,0.008186688
2005,grd,0.002174326
2005,pip,0.079096045
2005,osv,0.021629762
2005,trn,-0.287216148
2005,fmt,0.013941424
2005,pet,0.125009724
2005,cep,0.016387603
2005,wst,0.00963915
2005,mot,0.023114072
2005,adm,0.006458995
2005,soc,0.003477922
2005,alt,0.053094052
2005,pmt,0.003367099
2005,trk,0.008501621
2005,wtt,-0.026570203
2005,wpd,0.017582594
2005,wht,0.000899002
2005,wrh,0.000796164
2005,che,0.015968614
2005,air,0.094385861
2005,mmf,0.030606589
2005,otr,0.001670541
2005,min,0.028759946
2006,ppd,0.011916968
2006,res,0.062373366
2006,com,0.006101763
2006,amb,0.000844007
2006,fbp,0.061594572
2006,rec,0.032771214
2006,con,0.000999314
2006,agr,-0.029461791
2006,eec,0.027861094
2006,pub,0.020454925
2006,hou,-0.021716563
2006,ins,0.020204279
2006,tex,0.038406495
2006,leg,0.085247261
2006,uti,0.053595388
2006,nmp,0.021032056
2006,brd,0.059618846
2006,bnk,5.89131E-05
2006,ore,-0.001680249
2006,edu,0.000351281
2006,ote,0.011965212
2006,man,0.002085648
2006,mch,0.01720388
2006,dat,0.006656139
2006,amd,0.06860471
2006,oil,0.023101469
2006,hos,0.001620898
2006,rnt,0.032066432
2006,pla,0.022141089
2006,fof,0.007822456
2006,tsv,0.002709425
2006,nrs,0.007502712
2006,sec,0.003805609
2006,art,0.041056655
2006,mov,0.022680321
2006,fpd,0.038667033
2006,pri,0.009371856
2006,grd,0.002378678
2006,pip,0.090909091
2006,osv,0.022298221
2006,trn,-0.247051647
2006,fmt,0.014238526
2006,pet,0.117427458
2006,cep,0.016967183
2006,wst,0.009729473
2006,mot,0.024450977
2006,adm,0.006421246
2006,soc,0.003597609
2006,alt,0.054515927
2006,pmt,0.003011644
2006,trk,0.009374605
2006,wtt,-0.033265036
2006,wpd,0.018471208
