yr,i,fd,value
2016,eec,intelprop,-9.97E-09
2016,fnd,intelprop,-9.97E-09
2016,pub,intelprop,124.8022325
2016,hou,intelprop,-9.97E-09
2016,fbt,intelprop,0
2016,ins,intelprop,-9.97E-09
2016,tex,intelprop,-9.97E-09
2016,leg,intelprop,-9.97E-09
2016,fen,intelprop,-9.97E-09
2016,uti,intelprop,-9.97E-09
2016,nmp,intelprop,-9.97E-09
2016,brd,intelprop,28.38309061
2016,bnk,intelprop,-9.97E-09
2016,ore,intelprop,-9.97E-09
2016,edu,intelprop,-9.97E-09
2016,ote,intelprop,-9.97E-09
2016,man,intelprop,-9.97E-09
2016,mch,intelprop,-9.97E-09
2016,dat,intelprop,11.10668177
2016,amd,intelprop,-9.97E-09
2016,oil,intelprop,-9.97E-09
2016,hos,intelprop,-9.97E-09
2016,rnt,intelprop,-9.97E-09
2016,pla,intelprop,-9.97E-09
2016,fof,intelprop,-9.97E-09
2016,fin,intelprop,-9.97E-09
2016,tsv,intelprop,405.44594
2016,nrs,intelprop,-9.97E-09
2016,sec,intelprop,-9.97E-09
2016,art,intelprop,4.927306169
2016,mov,intelprop,36.52048377
2016,fpd,intelprop,-9.97E-09
2016,slg,intelprop,-9.97E-09
2016,pri,intelprop,-9.97E-09
2016,grd,intelprop,-9.97E-09
2016,pip,intelprop,-9.97E-09
2016,sle,intelprop,-9.97E-09
2016,osv,intelprop,-9.97E-09
2016,trn,intelprop,-9.97E-09
2016,smn,intelprop,-9.97E-09
2016,fmt,intelprop,-9.97E-09
2016,pet,intelprop,-9.97E-09
2016,mvt,intelprop,0
2016,cep,intelprop,-9.97E-09
2016,wst,intelprop,-9.97E-09
2016,mot,intelprop,-9.97E-09
2016,adm,intelprop,-9.97E-09
2016,soc,intelprop,-9.97E-09
2016,alt,intelprop,-9.97E-09
2016,pmt,intelprop,-9.97E-09
2016,trk,intelprop,-9.97E-09
2016,fdd,intelprop,-9.97E-09
2016,gmt,intelprop,0
2016,wtt,intelprop,-9.97E-09
2016,wpd,intelprop,-9.97E-09
2016,wht,intelprop,-9.97E-09
2016,wrh,intelprop,-9.97E-09
2016,ott,intelprop,-9.97E-09
2016,che,intelprop,-9.97E-09
2016,air,intelprop,-9.97E-09
2016,mmf,intelprop,-9.97E-09
2016,otr,intelprop,-9.97E-09
2016,min,intelprop,-9.97E-09
2016,ppd,pce,44.22137236
2016,res,pce,705.2815897
2016,com,pce,-9.97E-09
2016,amb,pce,991.9086017
2016,fbp,pce,1002.239723
2016,rec,pce,189.7213818
2016,con,pce,-9.97E-09
2016,agr,pce,138.5444778
2016,eec,pce,86.7400069
2016,fnd,pce,-9.97E-09
2016,pub,pce,123.6478367
2016,hou,pce,2037.245423
2016,fbt,pce,0
2016,ins,pce,354.0401961
2016,tex,pce,73.82106736
2016,leg,pce,98.92090261
2016,fen,pce,6.533597879
2016,uti,pce,259.207437
2016,nmp,pce,21.65462592
2016,brd,pce,336.4310454
2016,bnk,pce,235.9124409
2016,ore,pce,5.966071522
2016,edu,pce,340.6191008
2016,ote,pce,33.07921069
2016,man,pce,-9.97E-09
2016,mch,pce,19.27650477
2016,dat,pce,49.53378615
2016,amd,pce,151.2091426
2016,oil,pce,-9.97E-09
2016,hos,pce,1038.32409
2016,rnt,pce,99.97189332
2016,pla,pce,66.78844472
2016,fof,pce,8.239617074
2016,fin,pce,157.3541315
2016,tsv,pce,70.79886323
2016,nrs,pce,237.9560953
2016,sec,pce,224.4388335
2016,art,pce,75.01696428
2016,mov,pce,33.67100006
2016,fpd,pce,115.0102837
2016,slg,pce,-9.97E-09
2016,pri,pce,12.40220618
2016,grd,pce,42.73904077
2016,pip,pce,-9.97E-09
2016,sle,pce,70.14336285
2016,osv,pce,601.611361
2016,trn,pce,1.458554725
2016,smn,pce,-9.97E-09
2016,fmt,pce,41.59878179
2016,pet,pce,276.2738627
2016,mvt,pce,0
2016,cep,pce,157.3453212
2016,wst,pce,24.49605318
2016,mot,pce,328.6139555
2016,adm,pce,59.48066317
2016,soc,pce,197.4987535
2016,alt,pce,392.8577287
2016,pmt,pce,0.946533067
2016,trk,pce,11.61190674
2016,fdd,pce,-9.97E-09
2016,gmt,pce,0
2016,wtt,pce,19.72821778
2016,wpd,pce,10.51626394
2016,wht,pce,-9.97E-09
2016,wrh,pce,0.160696678
2016,ott,pce,5.062861462
2016,che,pce,605.3345554
2016,air,pce,117.5352761
2016,mmf,pce,246.3885419
2016,otr,pce,22.24848769
2016,min,pce,0.218222054
2016,ppd,state_consume,-9.97E-09
2016,res,state_consume,-9.97E-09
2016,com,state_consume,-9.97E-09
2016,amb,state_consume,-9.97E-09
2016,fbp,state_consume,-9.97E-09
2016,rec,state_consume,-9.97E-09
2016,con,state_consume,-9.97E-09
2016,agr,state_consume,-9.97E-09
2016,eec,state_consume,-9.97E-09
2016,fnd,state_consume,-9.97E-09
2016,pub,state_consume,-9.97E-09
2016,hou,state_consume,-9.97E-09
2016,fbt,state_consume,0
2016,ins,state_consume,-9.97E-09
2016,tex,state_consume,-9.97E-09
2016,leg,state_consume,-9.97E-09
2016,fen,state_consume,-9.97E-09
2016,uti,state_consume,-9.97E-09
2016,nmp,state_consume,-9.97E-09
2016,brd,state_consume,-9.97E-09
2016,bnk,state_consume,-9.97E-09
2016,ore,state_consume,-9.97E-09
2016,edu,state_consume,-9.97E-09
2016,ote,state_consume,-9.97E-09
2016,man,state_consume,-9.97E-09
2016,mch,state_consume,-9.97E-09
2016,dat,state_consume,-9.97E-09
2016,amd,state_consume,-9.97E-09
2016,oil,state_consume,-9.97E-09
2016,hos,state_consume,-9.97E-09
2016,rnt,state_consume,-9.97E-09
2016,pla,state_consume,-9.97E-09
2016,fof,state_consume,-9.97E-09
2016,fin,state_consume,-9.97E-09
2016,tsv,state_consume,-9.97E-09
2016,nrs,state_consume,-9.97E-09
2016,sec,state_consume,-9.97E-09
2016,art,state_consume,-9.97E-09
2016,mov,state_consume,-9.97E-09
2016,fpd,state_consume,-9.97E-09
2016,slg,state_consume,1703.296376
2016,pri,state_consume,-9.97E-09
2016,grd,state_consume,-9.97E-09
2016,pip,state_consume,-9.97E-09
2016,sle,state_consume,-9.97E-09
2016,osv,state_consume,-9.97E-09
2016,trn,state_consume,-9.97E-09
2016,smn,state_consume,-9.97E-09
2016,fmt,state_consume,-9.97E-09
2016,pet,state_consume,-9.97E-09
2016,mvt,state_consume,0
2016,cep,state_consume,-9.97E-09
2016,wst,state_consume,-9.97E-09
2016,mot,state_consume,-9.97E-09
2016,adm,state_consume,-9.97E-09
2016,soc,state_consume,-9.97E-09
2016,alt,state_consume,-9.97E-09
2016,pmt,state_consume,-9.97E-09
2016,trk,state_consume,-9.97E-09
2016,fdd,state_consume,-9.97E-09
2016,gmt,state_consume,0
2016,wtt,state_consume,-9.97E-09
2016,wpd,state_consume,-9.97E-09
2016,wht,state_consume,-9.97E-09
2016,wrh,state_consume,-9.97E-09
2016,ott,state_consume,-9.97E-09
2016,che,state_consume,-9.97E-09
2016,air,state_consume,-9.97E-09
2016,mmf,state_consume,-9.97E-09
2016,otr,state_consume,-9.97E-09
2016,min,state_consume,-9.97E-09
2016,ppd,fed_intelprop,-9.97E-09
2016,res,fed_intelprop,-9.97E-09
2016,com,fed_intelprop,20.38349327
2016,amb,fed_intelprop,-9.97E-09
2016,fbp,fed_intelprop,-9.97E-09
2016,rec,fed_intelprop,-9.97E-09
2016,con,fed_intelprop,-9.97E-09
2016,agr,fed_intelprop,-9.97E-09
2016,eec,fed_intelprop,-9.97E-09
2016,fnd,fed_intelprop,-9.97E-09
2016,pub,fed_intelprop,1.837998899
2016,hou,fed_intelprop,-9.97E-09
2016,fbt,fed_intelprop,0
2016,ins,fed_intelprop,-9.97E-09
2016,tex,fed_intelprop,-9.97E-09
2016,leg,fed_intelprop,-9.97E-09
2016,fen,fed_intelprop,-9.97E-09
2016,uti,fed_intelprop,-9.97E-09
2016,nmp,fed_intelprop,-9.97E-09
2016,brd,fed_intelprop,-9.97E-09
2016,bnk,fed_intelprop,-9.97E-09
2016,ore,fed_intelprop,-9.97E-09
2016,edu,fed_intelprop,-9.97E-09
2016,ote,fed_intelprop,-9.97E-09
2016,man,fed_intelprop,-9.97E-09
2016,mch,fed_intelprop,-9.97E-09
2016,dat,fed_intelprop,0.33907443
2016,amd,fed_intelprop,-9.97E-09
2016,oil,fed_intelprop,-9.97E-09
2016,hos,fed_intelprop,-9.97E-09
2016,rnt,fed_intelprop,-9.97E-09
2016,pla,fed_intelprop,-9.97E-09
2016,fof,fed_intelprop,-9.97E-09
2016,fin,fed_intelprop,-9.97E-09
2016,tsv,fed_intelprop,70.93056534
2016,nrs,fed_intelprop,-9.97E-09
2016,sec,fed_intelprop,-9.97E-09
2016,art,fed_intelprop,-9.97E-09
2016,mov,fed_intelprop,-9.97E-09
2016,fpd,fed_intelprop,-9.97E-09
2016,slg,fed_intelprop,-9.97E-09
2016,pri,fed_intelprop,-9.97E-09
2016,grd,fed_intelprop,-9.97E-09
2016,pip,fed_intelprop,-9.97E-09
2016,sle,fed_intelprop,-9.97E-09
2016,osv,fed_intelprop,-9.97E-09
2016,trn,fed_intelprop,-9.97E-09
2016,smn,fed_intelprop,-9.97E-09
2016,fmt,fed_intelprop,-9.97E-09
2016,pet,fed_intelprop,-9.97E-09
2016,mvt,fed_intelprop,0
2016,cep,fed_intelprop,-9.97E-09
2016,wst,fed_intelprop,-9.97E-09
2016,mot,fed_intelprop,-9.97E-09
2016,adm,fed_intelprop,-9.97E-09
2016,soc,fed_intelprop,-9.97E-09
2016,alt,fed_intelprop,-9.97E-09
2016,pmt,fed_intelprop,-9.97E-09
2016,trk,fed_intelprop,-9.97E-09
2016,fdd,fed_intelprop,-9.97E-09
2016,gmt,fed_intelprop,0
2016,wtt,fed_intelprop,-9.97E-09
2016,wpd,fed_intelprop,-9.97E-09
2016,wht,fed_intelprop,-9.97E-09
2016,wrh,fed_intelprop,-9.97E-09
2016,ott,fed_intelprop,-9.97E-09
2016,che,fed_intelprop,-9.97E-09
2016,air,fed_intelprop,-9.97E-09
2016,mmf,fed_intelprop,-9.97E-09
2016,otr,fed_intelprop,-9.97E-09
2016,min,fed_intelprop,-9.97E-09
2015,ppd,fed_structures,-9.97E-09
2015,res,fed_structures,-9.97E-09
2015,com,fed_structures,-9.97E-09
2015,amb,fed_structures,-9.97E-09
2015,fbp,fed_structures,-9.97E-09
2015,rec,fed_structures,-9.97E-09
2015,con,fed_structures,13.08633555
2015,agr,fed_structures,-9.97E-09
2015,eec,fed_structures,-9.97E-09
2015,fnd,fed_structures,-9.97E-09
2015,pub,fed_structures,-9.97E-09
2015,hou,fed_structures,-9.97E-09
2015,fbt,fed_structures,0
2015,ins,fed_structures,-9.97E-09
2015,tex,fed_structures,-9.97E-09
2015,leg,fed_structures,-9.97E-09
2015,fen,fed_structures,-9.97E-09
2015,uti,fed_structures,-9.97E-09
2015,nmp,fed_structures,-9.97E-09
2015,brd,fed_structures,-9.97E-09
2015,bnk,fed_structures,-9.97E-09
2015,ore,fed_structures,-9.97E-09
2015,edu,fed_structures,-9.97E-09
2015,ote,fed_structures,-9.97E-09
2015,man,fed_structures,-9.97E-09
2015,mch,fed_structures,-9.97E-09
2015,dat,fed_structures,-9.97E-09
2015,amd,fed_structures,-9.97E-09
2015,oil,fed_structures,-9.97E-09
2015,hos,fed_structures,-9.97E-09
2015,rnt,fed_structures,-9.97E-09
2015,pla,fed_structures,-9.97E-09
2015,fof,fed_structures,-9.97E-09
2015,fin,fed_structures,-9.97E-09
2015,tsv,fed_structures,-9.97E-09
2015,nrs,fed_structures,-9.97E-09
2015,sec,fed_structures,-9.97E-09
2015,art,fed_structures,-9.97E-09
2015,mov,fed_structures,-9.97E-09
2015,fpd,fed_structures,-9.97E-09
2015,slg,fed_structures,-9.97E-09
2015,pri,fed_structures,-9.97E-09
2015,grd,fed_structures,-9.97E-09
2015,pip,fed_structures,-9.97E-09
2015,sle,fed_structures,-9.97E-09
2015,osv,fed_structures,-9.97E-09
2015,trn,fed_structures,-9.97E-09
2015,smn,fed_structures,-9.97E-09
2015,fmt,fed_structures,-9.97E-09
2015,pet,fed_structures,-9.97E-09
2015,mvt,fed_structures,0
2015,cep,fed_structures,-9.97E-09
2015,wst,fed_structures,-9.97E-09
2015,mot,fed_structures,-9.97E-09
2015,adm,fed_structures,-9.97E-09
2015,soc,fed_structures,-9.97E-09
2015,alt,fed_structures,-9.97E-09
2015,pmt,fed_structures,-9.97E-09
2015,trk,fed_structures,-9.97E-09
2015,fdd,fed_structures,-9.97E-09
2015,gmt,fed_structures,0
2015,wtt,fed_structures,-9.97E-09
2015,wpd,fed_structures,-9.97E-09
2015,wht,fed_structures,-9.97E-09
2015,wrh,fed_structures,-9.97E-09
2015,ott,fed_structures,-9.97E-09
2015,che,fed_structures,-9.97E-09
2015,air,fed_structures,-9.97E-09
2015,mmf,fed_structures,-9.97E-09
2015,otr,fed_structures,-9.97E-09
2015,min,fed_structures,-9.97E-09
2015,ppd,def_equipment,-9.97E-09
2015,res,def_equipment,-9.97E-09
2015,com,def_equipment,0.499127287
2015,amb,def_equipment,-9.97E-09
2015,fbp,def_equipment,-9.97E-09
2015,rec,def_equipment,-9.97E-09
2015,con,def_equipment,-9.97E-09
2015,agr,def_equipment,-9.97E-09
2015,eec,def_equipment,0.315590968
2015,fnd,def_equipment,-9.97E-09
2015,pub,def_equipment,-9.97E-09
2015,hou,def_equipment,-9.97E-09
2015,fbt,def_equipment,0
2015,ins,def_equipment,-9.97E-09
2015,tex,def_equipment,-9.97E-09
2015,leg,def_equipment,-9.97E-09
2015,fen,def_equipment,-9.97E-09
2015,uti,def_equipment,-9.97E-09
2015,nmp,def_equipment,-9.97E-09
2015,brd,def_equipment,-9.97E-09
2015,bnk,def_equipment,-9.97E-09
2015,ore,def_equipment,-9.97E-09
2015,edu,def_equipment,-9.97E-09
2015,ote,def_equipment,35.70035484
2015,man,def_equipment,-9.97E-09
2015,mch,def_equipment,0.453293574
2015,dat,def_equipment,-9.97E-09
2015,amd,def_equipment,-9.97E-09
2015,oil,def_equipment,-9.97E-09
2015,hos,def_equipment,-9.97E-09
2015,rnt,def_equipment,-9.97E-09
2015,pla,def_equipment,-9.97E-09
2015,fof,def_equipment,-9.97E-09
2015,fin,def_equipment,-9.97E-09
2015,tsv,def_equipment,-9.97E-09
2015,nrs,def_equipment,-9.97E-09
2015,sec,def_equipment,-9.97E-09
2015,art,def_equipment,-9.97E-09
2015,mov,def_equipment,-9.97E-09
2015,fpd,def_equipment,-9.97E-09
2015,slg,def_equipment,-9.97E-09
2015,pri,def_equipment,-9.97E-09
2015,grd,def_equipment,-9.97E-09
2015,pip,def_equipment,-9.97E-09
2015,sle,def_equipment,-9.97E-09
2015,osv,def_equipment,-9.97E-09
2015,trn,def_equipment,-9.97E-09
2015,smn,def_equipment,-9.97E-09
2015,fmt,def_equipment,1.335916672
2015,pet,def_equipment,-9.97E-09
2015,mvt,def_equipment,0
2015,cep,def_equipment,15.31996763
2015,wst,def_equipment,-9.97E-09
2015,mot,def_equipment,19.0959984
2015,adm,def_equipment,-9.97E-09
2015,soc,def_equipment,-9.97E-09
2015,alt,def_equipment,-9.97E-09
2015,pmt,def_equipment,-9.97E-09
2015,trk,def_equipment,-9.97E-09
2015,fdd,def_equipment,-9.97E-09
2015,gmt,def_equipment,0
2015,wtt,def_equipment,-9.97E-09
2015,wpd,def_equipment,-9.97E-09
2015,wht,def_equipment,-9.97E-09
2015,wrh,def_equipment,-9.97E-09
2015,ott,def_equipment,-9.97E-09
2015,che,def_equipment,-9.97E-09
2015,air,def_equipment,-9.97E-09
2015,mmf,def_equipment,0.0221785
2015,otr,def_equipment,-9.97E-09
2015,min,def_equipment,-9.97E-09
2015,ppd,changinv,2.659446391
2015,res,changinv,-9.97E-09
2015,com,changinv,-9.97E-09
2015,amb,changinv,-9.97E-09
2015,fbp,changinv,14.65349996
2015,rec,changinv,-9.97E-09
2015,con,changinv,-9.97E-09
2015,agr,changinv,4.757841803
2015,eec,changinv,2.971982368
2015,fnd,changinv,-9.97E-09
2015,pub,changinv,2.612507564
2015,hou,changinv,-9.97E-09
2015,fbt,changinv,0
2015,ins,changinv,-9.97E-09
2015,tex,changinv,1.692701239
2015,leg,changinv,-9.97E-09
2015,fen,changinv,-9.97E-09
2015,uti,changinv,-9.97E-09
2015,nmp,changinv,1.898011466
2015,brd,changinv,-9.97E-09
2015,bnk,changinv,-9.97E-09
2015,ore,changinv,-9.97E-09
2015,edu,changinv,-9.97E-09
2015,ote,changinv,8.905580876
2015,man,changinv,-9.97E-09
2015,mch,changinv,4.253521867
2015,dat,changinv,-9.97E-09
2015,amd,changinv,-9.97E-09
2015,oil,changinv,5.267760761
2015,hos,changinv,-9.97E-09
2015,rnt,changinv,-9.97E-09
2015,pla,changinv,4.070857695
2015,fof,changinv,0.809883881
2015,fin,changinv,-9.97E-09
2015,tsv,changinv,-9.97E-09
2015,nrs,changinv,-9.97E-09
2015,sec,changinv,-9.97E-09
2015,art,changinv,-9.97E-09
2015,mov,changinv,0.120730329
2015,fpd,changinv,3.041160599
2015,slg,changinv,-9.97E-09
2015,pri,changinv,1.60907802
2015,grd,changinv,-9.97E-09
2015,pip,changinv,-9.97E-09
2015,sle,changinv,-9.97E-09
2015,osv,changinv,-9.97E-09
2015,trn,changinv,-9.97E-09
2015,smn,changinv,2.49E-08
2015,fmt,changinv,5.707460915
2015,pet,changinv,14.26647547
2015,mvt,changinv,0
2015,cep,changinv,7.089693129
2015,wst,changinv,-9.97E-09
2015,mot,changinv,10.97239179
2015,adm,changinv,-9.97E-09
2015,soc,changinv,-9.97E-09
2015,alt,changinv,4.238952566
2015,pmt,changinv,0.848844107
2015,trk,changinv,-9.97E-09
2015,fdd,changinv,-9.97E-09
2015,gmt,changinv,0
2015,wtt,changinv,-9.97E-09
2015,wpd,changinv,1.634858893
2015,wht,changinv,-9.97E-09
2015,wrh,changinv,-9.97E-09
2015,ott,changinv,-9.97E-09
2015,che,changinv,16.68490413
2015,air,changinv,-9.97E-09
2015,mmf,changinv,5.141377034
2015,otr,changinv,-9.97E-09
2015,min,changinv,1.961598616
2015,ppd,def_structures,-9.97E-09
2015,res,def_structures,-9.97E-09
2015,com,def_structures,-9.97E-09
2015,amb,def_structures,-9.97E-09
2015,fbp,def_structures,-9.97E-09
2015,rec,def_structures,-9.97E-09
2015,con,def_structures,4.258505871
2015,agr,def_structures,-9.97E-09
2015,eec,def_structures,-9.97E-09
2015,fnd,def_structures,-9.97E-09
2015,pub,def_structures,-9.97E-09
2015,hou,def_structures,-9.97E-09
2015,fbt,def_structures,0
2015,ins,def_structures,-9.97E-09
2015,tex,def_structures,-9.97E-09
2015,leg,def_structures,-9.97E-09
2015,fen,def_structures,-9.97E-09
2015,uti,def_structures,-9.97E-09
2015,nmp,def_structures,-9.97E-09
2015,brd,def_structures,-9.97E-09
2015,bnk,def_structures,-9.97E-09
2015,ore,def_structures,-9.97E-09
2015,edu,def_structures,-9.97E-09
2015,ote,def_structures,-9.97E-09
2015,man,def_structures,-9.97E-09
2015,mch,def_structures,-9.97E-09
2015,dat,def_structures,-9.97E-09
2015,amd,def_structures,-9.97E-09
2015,oil,def_structures,-9.97E-09
2015,hos,def_structures,-9.97E-09
2015,rnt,def_structures,-9.97E-09
2015,pla,def_structures,-9.97E-09
2015,fof,def_structures,-9.97E-09
2015,fin,def_structures,-9.97E-09
2015,tsv,def_structures,-9.97E-09
2015,nrs,def_structures,-9.97E-09
2015,sec,def_structures,-9.97E-09
2015,art,def_structures,-9.97E-09
2015,mov,def_structures,-9.97E-09
2015,fpd,def_structures,-9.97E-09
2015,slg,def_structures,-9.97E-09
2015,pri,def_structures,-9.97E-09
2015,grd,def_structures,-9.97E-09
2015,pip,def_structures,-9.97E-09
2015,sle,def_structures,-9.97E-09
2015,osv,def_structures,-9.97E-09
2015,trn,def_structures,-9.97E-09
2015,smn,def_structures,-9.97E-09
2015,fmt,def_structures,-9.97E-09
2015,pet,def_structures,-9.97E-09
2015,mvt,def_structures,0
2015,cep,def_structures,-9.97E-09
2015,wst,def_structures,-9.97E-09
2015,mot,def_structures,-9.97E-09
2015,adm,def_structures,-9.97E-09
2015,soc,def_structures,-9.97E-09
2015,alt,def_structures,-9.97E-09
2015,pmt,def_structures,-9.97E-09
2015,trk,def_structures,-9.97E-09
2015,fdd,def_structures,-9.97E-09
2015,gmt,def_structures,0
2015,wtt,def_structures,-9.97E-09
2015,wpd,def_structures,-9.97E-09
2015,wht,def_structures,-9.97E-09
2015,wrh,def_structures,-9.97E-09
2015,ott,def_structures,-9.97E-09
2015,che,def_structures,-9.97E-09
2015,air,def_structures,-9.97E-09
2015,mmf,def_structures,-9.97E-09
2015,otr,def_structures,-9.97E-09
2015,min,def_structures,-9.97E-09
2015,ppd,state_equipment,-9.97E-09
2015,res,state_equipment,-9.97E-09
2015,com,state_equipment,0.186673612
2015,amb,state_equipment,-9.97E-09
2015,fbp,state_equipment,-9.97E-09
2015,rec,state_equipment,-9.97E-09
2015,con,state_equipment,-9.97E-09
2015,agr,state_equipment,-9.97E-09
2015,eec,state_equipment,0.831190207
2015,fnd,state_equipment,-9.97E-09
2015,pub,state_equipment,-9.97E-09
2015,hou,state_equipment,-9.97E-09
2015,fbt,state_equipment,0
2015,ins,state_equipment,-9.97E-09
2015,tex,state_equipment,0.005043817
2015,leg,state_equipment,-9.97E-09
2015,fen,state_equipment,-9.97E-09
2015,uti,state_equipment,-9.97E-09
2015,nmp,state_equipment,-9.97E-09
2015,brd,state_equipment,-9.97E-09
2015,bnk,state_equipment,-9.97E-09
2015,ore,state_equipment,-9.97E-09
2015,edu,state_equipment,-9.97E-09
2015,ote,state_equipment,0.516207574
2015,man,state_equipment,-9.97E-09
2015,mch,state_equipment,6.017446927
2015,dat,state_equipment,-9.97E-09
2015,amd,state_equipment,-9.97E-09
2015,oil,state_equipment,-9.97E-09
2015,hos,state_equipment,-9.97E-09
2015,rnt,state_equipment,-9.97E-09
2015,pla,state_equipment,-9.97E-09
2015,fof,state_equipment,-9.97E-09
2015,fin,state_equipment,-9.97E-09
2015,tsv,state_equipment,-9.97E-09
2015,nrs,state_equipment,-9.97E-09
2015,sec,state_equipment,-9.97E-09
2015,art,state_equipment,-9.97E-09
2015,mov,state_equipment,-9.97E-09
2015,fpd,state_equipment,0.66471803
2015,slg,state_equipment,-9.97E-09
2015,pri,state_equipment,-9.97E-09
2015,grd,state_equipment,-9.97E-09
2015,pip,state_equipment,-9.97E-09
2015,sle,state_equipment,-9.97E-09
2015,osv,state_equipment,-9.97E-09
2015,trn,state_equipment,-9.97E-09
2015,smn,state_equipment,-9.97E-09
2015,fmt,state_equipment,0.403881793
2015,pet,state_equipment,-9.97E-09
2015,mvt,state_equipment,0
2015,cep,state_equipment,6.380221359
2015,wst,state_equipment,-9.97E-09
2015,mot,state_equipment,28.72985277
2015,adm,state_equipment,-9.97E-09
2015,soc,state_equipment,-9.97E-09
2015,alt,state_equipment,-9.97E-09
2015,pmt,state_equipment,-9.97E-09
2015,trk,state_equipment,-9.97E-09
2015,fdd,state_equipment,-9.97E-09
2015,gmt,state_equipment,0
2015,wtt,state_equipment,-9.97E-09
2015,wpd,state_equipment,-9.97E-09
2015,wht,state_equipment,-9.97E-09
2015,wrh,state_equipment,-9.97E-09
2015,ott,state_equipment,-9.97E-09
2015,che,state_equipment,-9.97E-09
2015,air,state_equipment,-9.97E-09
2015,mmf,state_equipment,0.41030206
2015,otr,state_equipment,-9.97E-09
2015,min,state_equipment,-9.97E-09
2015,ppd,def_intelprop,-9.97E-09
2015,res,def_intelprop,-9.97E-09
2015,com,def_intelprop,7.430008637
2015,amb,def_intelprop,-9.97E-09
2015,fbp,def_intelprop,-9.97E-09
2015,rec,def_intelprop,-9.97E-09
2015,con,def_intelprop,-9.97E-09
2015,agr,def_intelprop,-9.97E-09
2015,eec,def_intelprop,-9.97E-09
2015,fnd,def_intelprop,-9.97E-09
2015,pub,def_intelprop,1.582972677
2015,hou,def_intelprop,-9.97E-09
2015,fbt,def_intelprop,0
2015,ins,def_intelprop,-9.97E-09
2015,tex,def_intelprop,-9.97E-09
2015,leg,def_intelprop,-9.97E-09
2015,fen,def_intelprop,-9.97E-09
2015,uti,def_intelprop,-9.97E-09
2015,nmp,def_intelprop,-9.97E-09
2015,brd,def_intelprop,-9.97E-09
2015,bnk,def_intelprop,-9.97E-09
2015,ore,def_intelprop,-9.97E-09
2015,edu,def_intelprop,-9.97E-09
2015,ote,def_intelprop,-9.97E-09
2015,man,def_intelprop,-9.97E-09
2015,mch,def_intelprop,-9.97E-09
2015,dat,def_intelprop,0.415978636
2015,amd,def_intelprop,-9.97E-09
2015,oil,def_intelprop,-9.97E-09
2015,hos,def_intelprop,-9.97E-09
2015,rnt,def_intelprop,-9.97E-09
2015,pla,def_intelprop,-9.97E-09
2015,fof,def_intelprop,-9.97E-09
2015,fin,def_intelprop,-9.97E-09
2015,tsv,def_intelprop,56.38605221
2015,nrs,def_intelprop,-9.97E-09
2015,sec,def_intelprop,-9.97E-09
2015,art,def_intelprop,-9.97E-09
2015,mov,def_intelprop,-9.97E-09
2015,fpd,def_intelprop,-9.97E-09
2015,slg,def_intelprop,-9.97E-09
2015,pri,def_intelprop,-9.97E-09
2015,grd,def_intelprop,-9.97E-09
2015,pip,def_intelprop,-9.97E-09
2015,sle,def_intelprop,-9.97E-09
2015,osv,def_intelprop,-9.97E-09
2015,trn,def_intelprop,-9.97E-09
2015,smn,def_intelprop,-9.97E-09
2015,fmt,def_intelprop,-9.97E-09
2015,pet,def_intelprop,-9.97E-09
2015,mvt,def_intelprop,0
2015,cep,def_intelprop,-9.97E-09
2015,wst,def_intelprop,-9.97E-09
2015,mot,def_intelprop,-9.97E-09
2015,adm,def_intelprop,-9.97E-09
2015,soc,def_intelprop,-9.97E-09
2015,alt,def_intelprop,-9.97E-09
2015,pmt,def_intelprop,-9.97E-09
2015,trk,def_intelprop,-9.97E-09
2015,fdd,def_intelprop,-9.97E-09
2015,gmt,def_intelprop,0
2015,wtt,def_intelprop,-9.97E-09
2015,wpd,def_intelprop,-9.97E-09
2015,wht,def_intelprop,-9.97E-09
2015,wrh,def_intelprop,-9.97E-09
2015,ott,def_intelprop,-9.97E-09
2015,che,def_intelprop,-9.97E-09
2015,air,def_intelprop,-9.97E-09
2015,mmf,def_intelprop,-9.97E-09
2015,otr,def_intelprop,-9.97E-09
2015,min,def_intelprop,-9.97E-09
2015,ppd,nondefense,-9.97E-09
2015,res,nondefense,-9.97E-09
2015,com,nondefense,-9.97E-09
2015,amb,nondefense,-9.97E-09
2015,fbp,nondefense,-9.97E-09
2015,rec,nondefense,-9.97E-09
2015,con,nondefense,-9.97E-09
2015,agr,nondefense,-9.97E-09
2015,eec,nondefense,-9.97E-09
2015,fnd,nondefense,368.9151256
2015,pub,nondefense,-9.97E-09
2015,hou,nondefense,-9.97E-09
2015,fbt,nondefense,0
2015,ins,nondefense,-9.97E-09
2015,tex,nondefense,-9.97E-09
2015,leg,nondefense,-9.97E-09
2015,fen,nondefense,-9.97E-09
2015,uti,nondefense,-9.97E-09
2015,nmp,nondefense,-9.97E-09
2015,brd,nondefense,-9.97E-09
2015,bnk,nondefense,-9.97E-09
2015,ore,nondefense,-9.97E-09
2015,edu,nondefense,-9.97E-09
2015,ote,nondefense,-9.97E-09
2015,man,nondefense,-9.97E-09
2015,mch,nondefense,-9.97E-09
2015,dat,nondefense,-9.97E-09
2015,amd,nondefense,-9.97E-09
2015,oil,nondefense,-9.97E-09
2015,hos,nondefense,-9.97E-09
2015,rnt,nondefense,-9.97E-09
2015,pla,nondefense,-9.97E-09
